,scores,isrc,artist,title,seed_playlist_uri
147,0.7816573667137008,USWD10110147,Christina Aguilera,Reflection - Pop Version,Spain
148,0.7815689910996613,USWD11676303,Sabrina Carpenter,A Dream is a Wish Your Heart Makes/So This is Love,Spain
149,0.7813332154568545,USWD10732093,Sharpay Evans,"Fabulous - From ""High School Musical 2""/Soundtrack Version",Spain
150,0.779953459058858,USAT21704617,Ziv Zaifman,A Million Dreams,Spain
151,0.7798137668054618,USWD10527744,High School Musical Cast,I Can't Take My Eyes Off Of You,Spain
152,0.779374223111008,USWD10936985,Dr. John,"Down in New Orleans - From ""The Princess and the Frog""/Soundtrack Version",Spain
153,0.7788767185786938,USWD10732096,Sharpay Evans,HUMUHUMUNUKUNUKUAPUA'A - 『ハイスクール・ミュージカル2』より,Spain
154,0.7785149382674788,USWD10220402,Pat Carroll,"Poor Unfortunate Souls - From ""The Little Mermaid"" / Soundtrack Version",Spain
155,0.7782644941577584,USWD11569823,Helena Bonham Carter,Bibbidi-Bobbidi-Boo (The Magic Song),Spain
156,0.7774871308758158,USWD10628673,Hannah Montana,The Best of Both Worlds,Spain
157,0.7773742572576101,USWD10527743,High School Musical Cast,We're All In This Together,Spain
158,0.7772095664419139,USWD10321346,Jeremy Irons,"Be Prepared - From ""The Lion King"" / Soundtrack Version",Spain
159,0.7750706397715592,USWD10935869,Hannah Montana,You'll Always Find Your Way Back Home,Spain
160,0.774979736223345,USWD11054901,Mandy Moore,"Healing Incantation - From ""Tangled""/Soundtrack Version",Spain
161,0.7748080774450661,USWD10730751,Rob Thomas,Little Wonders,Spain
162,0.7730365088225386,USWD10732103,Sharpay Evans,You Are The Music In Me,Spain
163,0.7727580043449652,USWD10423141,Rosie O'Donnell,Trashin' The Camp,Spain
164,0.7725423960407365,USWD10321765,Dick Van Dyke,Chim Chim Cher-ee,Spain
165,0.7709321936556296,USWD10321248,Lebo M.,"The Lion Sleeps Tonight - From ""The Lion King""/Original Broadway Cast Recording",Spain
166,0.7708403524772828,USWD11778848,Kevin Kline,How Does A Moment Last Forever (Music Box) - ミュージックボックス・バージョン / 『美女と野獣』より,Spain
167,0.7705291094360643,USWD10110094,Bill Shirley,Once Upon A Dream - From ''Walt Disney's Sleeping Beauty'',Spain
168,0.7695160818089277,USWD10220406,Julie Andrews,"A Spoonful of Sugar - From ""Mary Poppins"" / Soundtrack Version",Spain
169,0.7693578534809966,USWD10936372,Hannah Montana,He Could Be the One,Spain
170,0.7687814816927109,USWD10834644,High School Musical Cast,Now Or Never,Spain
171,0.7684666433057876,USWD10220401,Jesse Corti,Gaston,Spain
172,0.7676363448754436,USWD11783650,Anthony Gonzalez,Proud Corazón,Spain
173,0.7667967315146782,USEE10800806,Jason Mraz,Lucky,Spain
174,0.7667910847432162,USWD11155812,Adam Hicks,"Determinate - From ""Lemonade Mouth""",Spain
175,0.7659036621620915,USWD10220404,Scatman Crothers,Ev'rybody Wants To Be A Cat,Spain
176,0.7653628242821879,USWD10110145,Elton John,Circle of Life,Spain
177,0.7653074063756297,USWD10423203,Robin Williams,Friend Like Me - 『アラジン』より,Spain
178,0.763240761244588,USWD10936990,Leon-Wooley,When We're Human (feat. Terence Blanchard),Spain
179,0.7627763653222299,USWD11048341,Hannah Montana,I'll Always Remember You,Spain
180,0.7623709683075647,USRC11601593,Anna Kendrick,Get Back Up Again,Spain
181,0.7618570779968346,USDW10110179,Rufus Wainwright,Hallelujah,Spain
182,0.761386105296206,USWD11366382,Christophe Beck,Vuelie,Spain
183,0.7582351107170296,USWD10321079,Jodi Benson,"Part Of Your World (Reprise) (from ""The Little Mermaid"") - From ""The Little Mermaid""/ Soundtrack Version",Spain
184,0.7573154001610279,USWD10833741,Cast Of Camp Rock,We Rock,Spain
185,0.7569969586909912,USCJY0803263,Taylor Swift,Crazier,Spain
186,0.7560175149404976,USRC11601594,Anna Kendrick,The Sound Of Silence,Spain
187,0.755663726632067,USQ4E1602410,Tori Kelly,"Don't You Worry 'Bout A Thing - Acoustic Version / From ""Sing"" Original Motion Picture Soundtrack",Spain
188,0.7555287045091287,USHR10924483,Demi Lovato,Gift of a Friend,Spain
189,0.7541793619185122,USWD11677917,Marcy Harriell,More - Outtake,Spain
190,0.7541198416479337,USWD10834895,High School Musical Cast,Senior Year Spring Musical,Spain
191,0.7534356390099693,USCJY0803328,Taylor Swift,You Belong With Me,Spain
192,0.7521876846468087,USWD11038141,Cast Of 'Camp Rock 2',Can't Back Down,Spain
193,0.7519929279428161,USWD10220295,Bill Lee,"Cruella De Vil - From ""101 Dalmatians""/ Soundtrack Version",Spain
194,0.7518325075597564,USSM10803009,The Fray,You Found Me,Spain
195,0.75171471211891,USWD10423776,Chorus - The Lion King 2: Simba's Pride,One of Us,Spain
196,0.7515880657660677,USDW10110177,Smash Mouth,I'm A Believer,Spain
197,0.7504526080529376,USWD10210157,Billy Crystal,If I Didn't Have You - 『モンスターズ・インク』より,Spain
198,0.7502415531663487,USMO16700534,Marvin Gaye,Ain't No Mountain High Enough,Spain
199,0.7502181378282392,USQ4E1602402,Seth MacFarlane,"My Way - From ""Sing"" Original Motion Picture Soundtrack",Spain
200,0.7500324942485849,USSM17200399,Electric Light Orchestra,Mr. Blue Sky,Spain
201,0.7490355199856441,USWD11779699,Dove Cameron,Space Between,Spain
202,0.7481359212424895,USWD10834893,Zac Efron,The Boys Are Back,Spain
